,country_1,country_2,run,count
3564,IB,IB,109,13
3565,IB,NW,109,4
3566,IB,N,109,0
3567,IB,B,109,1
3568,IB,C,109,5
3569,IB,E,109,3
3570,NW,IB,109,4
3571,NW,NW,109,16
3572,NW,N,109,1
3573,NW,B,109,2
3574,NW,C,109,9
3575,NW,E,109,6
3576,N,IB,109,0
3577,N,NW,109,1
3578,N,N,109,8
3579,N,B,109,5
3580,N,C,109,3
3581,N,E,109,3
3582,B,IB,109,1
3583,B,NW,109,2
3584,B,N,109,5
3585,B,B,109,7
3586,B,C,109,2
3587,B,E,109,3
3588,C,IB,109,5
3589,C,NW,109,9
3590,C,N,109,3
3591,C,B,109,2
3592,C,C,109,14
3593,C,E,109,9
3594,E,IB,109,3
3595,E,NW,109,6
3596,E,N,109,3
3597,E,B,109,3
3598,E,C,109,9
3599,E,E,109,11
3600,IB,IB,110,6
3601,IB,NW,110,5
3602,IB,N,110,1
3603,IB,B,110,1
3604,IB,C,110,4
3605,IB,E,110,2
3606,NW,IB,110,5
3607,NW,NW,110,11
3608,NW,N,110,2
3609,NW,B,110,2
3610,NW,C,110,7
3611,NW,E,110,4
3612,N,IB,110,1
3613,N,NW,110,2
3614,N,N,110,11
3615,N,B,110,8
3616,N,C,110,3
3617,N,E,110,7
3618,B,IB,110,1
3619,B,NW,110,2
3620,B,N,110,8
3621,B,B,110,12
3622,B,C,110,4
3623,B,E,110,10
3624,C,IB,110,4
3625,C,NW,110,7
3626,C,N,110,3
3627,C,B,110,4
3628,C,C,110,13
3629,C,E,110,7
3630,E,IB,110,2
3631,E,NW,110,4
3632,E,N,110,7
3633,E,B,110,10
3634,E,C,110,7
3635,E,E,110,10
3636,IB,IB,111,5
3637,IB,NW,111,0
3638,IB,N,111,1
3639,IB,B,111,5
3640,IB,C,111,3
3641,IB,E,111,1
3642,NW,IB,111,0
3643,NW,NW,111,11
3644,NW,N,111,3
3645,NW,B,111,2
3646,NW,C,111,4
3647,NW,E,111,4
3648,N,IB,111,1
3649,N,NW,111,3
3650,N,N,111,9
3651,N,B,111,5
3652,N,C,111,2
3653,N,E,111,2
3654,B,IB,111,5
3655,B,NW,111,2
3656,B,N,111,5
3657,B,B,111,9
3658,B,C,111,4
3659,B,E,111,5
3660,C,IB,111,3
3661,C,NW,111,4
3662,C,N,111,2
3663,C,B,111,4
3664,C,C,111,8
3665,C,E,111,3
3666,E,IB,111,1
3667,E,NW,111,4
3668,E,N,111,2
3669,E,B,111,5
3670,E,C,111,3
3671,E,E,111,7
3672,IB,IB,112,8
3673,IB,NW,112,1
3674,IB,N,112,0
3675,IB,B,112,1
3676,IB,C,112,4
3677,IB,E,112,3
3678,NW,IB,112,1
3679,NW,NW,112,5
3680,NW,N,112,0
3681,NW,B,112,0
3682,NW,C,112,1
3683,NW,E,112,0
3684,N,IB,112,0
3685,N,NW,112,0
3686,N,N,112,4
3687,N,B,112,3
3688,N,C,112,0
3689,N,E,112,1
3690,B,IB,112,1
3691,B,NW,112,0
3692,B,N,112,3
3693,B,B,112,6
3694,B,C,112,1
3695,B,E,112,2
3696,C,IB,112,4
3697,C,NW,112,1
3698,C,N,112,0
3699,C,B,112,1
3700,C,C,112,5
3701,C,E,112,2
3702,E,IB,112,3
3703,E,NW,112,0
3704,E,N,112,1
3705,E,B,112,2
3706,E,C,112,2
3707,E,E,112,6
3708,IB,IB,113,12
3709,IB,NW,113,3
3710,IB,N,113,2
3711,IB,B,113,3
3712,IB,C,113,4
3713,IB,E,113,5
3714,NW,IB,113,3
3715,NW,NW,113,7
3716,NW,N,113,4
3717,NW,B,113,5
3718,NW,C,113,5
3719,NW,E,113,5
3720,N,IB,113,2
3721,N,NW,113,4
3722,N,N,113,8
3723,N,B,113,7
3724,N,C,113,2
3725,N,E,113,3
3726,B,IB,113,3
3727,B,NW,113,5
3728,B,N,113,7
3729,B,B,113,14
3730,B,C,113,7
3731,B,E,113,10
3732,C,IB,113,4
3733,C,NW,113,5
3734,C,N,113,2
3735,C,B,113,7
3736,C,C,113,10
3737,C,E,113,9
3738,E,IB,113,5
3739,E,NW,113,5
3740,E,N,113,3
3741,E,B,113,10
3742,E,C,113,9
3743,E,E,113,11
3744,IB,IB,114,8
3745,IB,NW,114,1
3746,IB,N,114,0
3747,IB,B,114,1
3748,IB,C,114,2
3749,IB,E,114,3
3750,NW,IB,114,1
3751,NW,NW,114,12
3752,NW,N,114,1
3753,NW,B,114,4
3754,NW,C,114,8
3755,NW,E,114,6
3756,N,IB,114,0
3757,N,NW,114,1
3758,N,N,114,5
3759,N,B,114,2
3760,N,C,114,0
3761,N,E,114,2
3762,B,IB,114,1
3763,B,NW,114,4
3764,B,N,114,2
3765,B,B,114,7
3766,B,C,114,6
3767,B,E,114,7
3768,C,IB,114,2
3769,C,NW,114,8
3770,C,N,114,0
3771,C,B,114,6
3772,C,C,114,12
3773,C,E,114,7
3774,E,IB,114,3
3775,E,NW,114,6
3776,E,N,114,2
3777,E,B,114,7
3778,E,C,114,7
3779,E,E,114,12
3780,IB,IB,115,10
3781,IB,NW,115,1
3782,IB,N,115,0
3783,IB,B,115,0
3784,IB,C,115,3
3785,IB,E,115,1
3786,NW,IB,115,1
3787,NW,NW,115,8
3788,NW,N,115,2
3789,NW,B,115,2
3790,NW,C,115,5
3791,NW,E,115,3
3792,N,IB,115,0
3793,N,NW,115,2
3794,N,N,115,6
3795,N,B,115,6
3796,N,C,115,3
3797,N,E,115,3
3798,B,IB,115,0
3799,B,NW,115,2
3800,B,N,115,6
3801,B,B,115,8
3802,B,C,115,2
3803,B,E,115,4
3804,C,IB,115,3
3805,C,NW,115,5
3806,C,N,115,3
3807,C,B,115,2
3808,C,C,115,8
3809,C,E,115,6
3810,E,IB,115,1
3811,E,NW,115,3
3812,E,N,115,3
3813,E,B,115,4
3814,E,C,115,6
3815,E,E,115,8
3816,IB,IB,116,11
3817,IB,NW,116,3
3818,IB,N,116,1
3819,IB,B,116,2
3820,IB,C,116,3
3821,IB,E,116,3
3822,NW,IB,116,3
3823,NW,NW,116,9
3824,NW,N,116,2
3825,NW,B,116,1
3826,NW,C,116,4
3827,NW,E,116,4
3828,N,IB,116,1
3829,N,NW,116,2
3830,N,N,116,10
3831,N,B,116,6
3832,N,C,116,1
3833,N,E,116,4
3834,B,IB,116,2
3835,B,NW,116,1
3836,B,N,116,6
3837,B,B,116,12
3838,B,C,116,2
3839,B,E,116,5
3840,C,IB,116,3
3841,C,NW,116,4
3842,C,N,116,1
3843,C,B,116,2
3844,C,C,116,6
3845,C,E,116,4
3846,E,IB,116,3
3847,E,NW,116,4
3848,E,N,116,4
3849,E,B,116,5
3850,E,C,116,4
3851,E,E,116,8
3852,IB,IB,117,8
3853,IB,NW,117,0
3854,IB,N,117,1
3855,IB,B,117,2
3856,IB,C,117,3
3857,IB,E,117,2
3858,NW,IB,117,0
3859,NW,NW,117,6
3860,NW,N,117,1
3861,NW,B,117,1
3862,NW,C,117,2
3863,NW,E,117,2
3864,N,IB,117,1
3865,N,NW,117,1
3866,N,N,117,7
3867,N,B,117,4
3868,N,C,117,2
3869,N,E,117,1
3870,B,IB,117,2
3871,B,NW,117,1
3872,B,N,117,4
3873,B,B,117,9
3874,B,C,117,2
3875,B,E,117,3
3876,C,IB,117,3
3877,C,NW,117,2
3878,C,N,117,2
3879,C,B,117,2
3880,C,C,117,6
3881,C,E,117,4
3882,E,IB,117,2
3883,E,NW,117,2
3884,E,N,117,1
3885,E,B,117,3
3886,E,C,117,4
3887,E,E,117,5
3888,IB,IB,118,7
3889,IB,NW,118,2
3890,IB,N,118,1
3891,IB,B,118,1
3892,IB,C,118,4
3893,IB,E,118,5
3894,NW,IB,118,2
3895,NW,NW,118,11
3896,NW,N,118,2
3897,NW,B,118,1
3898,NW,C,118,6
3899,NW,E,118,4
3900,N,IB,118,1
3901,N,NW,118,2
3902,N,N,118,16
3903,N,B,118,6
3904,N,C,118,4
3905,N,E,118,4
3906,B,IB,118,1
3907,B,NW,118,1
3908,B,N,118,6
3909,B,B,118,9
3910,B,C,118,5
3911,B,E,118,6
3912,C,IB,118,4
3913,C,NW,118,6
3914,C,N,118,4
3915,C,B,118,5
3916,C,C,118,10
3917,C,E,118,10
3918,E,IB,118,5
3919,E,NW,118,4
3920,E,N,118,4
3921,E,B,118,6
3922,E,C,118,10
3923,E,E,118,14
3924,IB,IB,119,11
3925,IB,NW,119,2
3926,IB,N,119,0
3927,IB,B,119,0
3928,IB,C,119,2
3929,IB,E,119,1
3930,NW,IB,119,2
3931,NW,NW,119,9
3932,NW,N,119,0
3933,NW,B,119,0
3934,NW,C,119,4
3935,NW,E,119,2
3936,N,IB,119,0
3937,N,NW,119,0
3938,N,N,119,2
3939,N,B,119,2
3940,N,C,119,1
3941,N,E,119,1
3942,B,IB,119,0
3943,B,NW,119,0
3944,B,N,119,2
3945,B,B,119,5
3946,B,C,119,3
3947,B,E,119,2
3948,C,IB,119,2
3949,C,NW,119,4
3950,C,N,119,1
3951,C,B,119,3
3952,C,C,119,11
3953,C,E,119,7
3954,E,IB,119,1
3955,E,NW,119,2
3956,E,N,119,1
3957,E,B,119,2
3958,E,C,119,7
3959,E,E,119,9
3960,IB,IB,120,7
3961,IB,NW,120,1
3962,IB,N,120,1
3963,IB,B,120,1
3964,IB,C,120,4
3965,IB,E,120,2
3966,NW,IB,120,1
3967,NW,NW,120,11
3968,NW,N,120,1
3969,NW,B,120,2
3970,NW,C,120,5
3971,NW,E,120,2
3972,N,IB,120,1
3973,N,NW,120,1
3974,N,N,120,9
3975,N,B,120,1
3976,N,C,120,2
3977,N,E,120,3
3978,B,IB,120,1
3979,B,NW,120,2
3980,B,N,120,1
3981,B,B,120,4
3982,B,C,120,3
3983,B,E,120,2
3984,C,IB,120,4
3985,C,NW,120,5
3986,C,N,120,2
3987,C,B,120,3
3988,C,C,120,9
3989,C,E,120,5
3990,E,IB,120,2
3991,E,NW,120,2
3992,E,N,120,3
3993,E,B,120,2
3994,E,C,120,5
3995,E,E,120,9
3996,IB,IB,121,6
3997,IB,NW,121,3
3998,IB,N,121,0
3999,IB,B,121,1
4000,IB,C,121,1
4001,IB,E,121,2
4002,NW,IB,121,3
4003,NW,NW,121,10
4004,NW,N,121,1
4005,NW,B,121,3
4006,NW,C,121,6
4007,NW,E,121,5
4008,N,IB,121,0
4009,N,NW,121,1
4010,N,N,121,3
4011,N,B,121,1
4012,N,C,121,2
4013,N,E,121,3
4014,B,IB,121,1
4015,B,NW,121,3
4016,B,N,121,1
4017,B,B,121,14
4018,B,C,121,6
4019,B,E,121,8
4020,C,IB,121,1
4021,C,NW,121,6
4022,C,N,121,2
4023,C,B,121,6
4024,C,C,121,10
4025,C,E,121,7
4026,E,IB,121,2
4027,E,NW,121,5
4028,E,N,121,3
4029,E,B,121,8
4030,E,C,121,7
4031,E,E,121,11
4032,IB,IB,122,9
4033,IB,NW,122,3
4034,IB,N,122,0
4035,IB,B,122,0
4036,IB,C,122,5
4037,IB,E,122,2
4038,NW,IB,122,3
4039,NW,NW,122,5
4040,NW,N,122,1
4041,NW,B,122,1
4042,NW,C,122,6
4043,NW,E,122,2
4044,N,IB,122,0
4045,N,NW,122,1
4046,N,N,122,7
4047,N,B,122,4
4048,N,C,122,1
4049,N,E,122,2
4050,B,IB,122,0
4051,B,NW,122,1
4052,B,N,122,4
4053,B,B,122,7
4054,B,C,122,1
4055,B,E,122,2
4056,C,IB,122,5
4057,C,NW,122,6
4058,C,N,122,1
4059,C,B,122,1
4060,C,C,122,8
4061,C,E,122,2
4062,E,IB,122,2
4063,E,NW,122,2
4064,E,N,122,2
4065,E,B,122,2
4066,E,C,122,2
4067,E,E,122,4
4068,IB,IB,123,11
4069,IB,NW,123,2
4070,IB,N,123,0
4071,IB,B,123,2
4072,IB,C,123,6
4073,IB,E,123,2
4074,NW,IB,123,2
4075,NW,NW,123,9
4076,NW,N,123,0
4077,NW,B,123,0
4078,NW,C,123,2
4079,NW,E,123,1
4080,N,IB,123,0
4081,N,NW,123,0
4082,N,N,123,2
4083,N,B,123,0
4084,N,C,123,0
4085,N,E,123,0
4086,B,IB,123,2
4087,B,NW,123,0
4088,B,N,123,0
4089,B,B,123,4
4090,B,C,123,3
4091,B,E,123,4
4092,C,IB,123,6
4093,C,NW,123,2
4094,C,N,123,0
4095,C,B,123,3
4096,C,C,123,8
4097,C,E,123,3
4098,E,IB,123,2
4099,E,NW,123,1
4100,E,N,123,0
4101,E,B,123,4
4102,E,C,123,3
4103,E,E,123,9
4104,IB,IB,124,8
4105,IB,NW,124,2
4106,IB,N,124,0
4107,IB,B,124,0
4108,IB,C,124,4
4109,IB,E,124,0
4110,NW,IB,124,2
4111,NW,NW,124,12
4112,NW,N,124,2
4113,NW,B,124,0
4114,NW,C,124,3
4115,NW,E,124,1
4116,N,IB,124,0
4117,N,NW,124,2
4118,N,N,124,11
4119,N,B,124,4
4120,N,C,124,1
4121,N,E,124,3
4122,B,IB,124,0
4123,B,NW,124,0
4124,B,N,124,4
4125,B,B,124,9
4126,B,C,124,1
4127,B,E,124,6
4128,C,IB,124,4
4129,C,NW,124,3
4130,C,N,124,1
4131,C,B,124,1
4132,C,C,124,5
4133,C,E,124,0
4134,E,IB,124,0
4135,E,NW,124,1
4136,E,N,124,3
4137,E,B,124,6
4138,E,C,124,0
4139,E,E,124,10
4140,IB,IB,125,11
4141,IB,NW,125,2
4142,IB,N,125,0
4143,IB,B,125,0
4144,IB,C,125,2
4145,IB,E,125,1
4146,NW,IB,125,2
4147,NW,NW,125,11
4148,NW,N,125,5
4149,NW,B,125,5
4150,NW,C,125,8
4151,NW,E,125,7
4152,N,IB,125,0
4153,N,NW,125,5
4154,N,N,125,17
4155,N,B,125,12
4156,N,C,125,6
4157,N,E,125,7
4158,B,IB,125,0
4159,B,NW,125,5
4160,B,N,125,12
4161,B,B,125,15
4162,B,C,125,8
4163,B,E,125,12
4164,C,IB,125,2
4165,C,NW,125,8
4166,C,N,125,6
4167,C,B,125,8
4168,C,C,125,13
4169,C,E,125,11
4170,E,IB,125,1
4171,E,NW,125,7
4172,E,N,125,7
4173,E,B,125,12
4174,E,C,125,11
4175,E,E,125,13
4176,IB,IB,126,12
4177,IB,NW,126,1
4178,IB,N,126,0
4179,IB,B,126,2
4180,IB,C,126,7
4181,IB,E,126,2
4182,NW,IB,126,1
4183,NW,NW,126,6
4184,NW,N,126,2
4185,NW,B,126,1
4186,NW,C,126,3
4187,NW,E,126,1
4188,N,IB,126,0
4189,N,NW,126,2
4190,N,N,126,6
4191,N,B,126,5
4192,N,C,126,4
4193,N,E,126,2
4194,B,IB,126,2
4195,B,NW,126,1
4196,B,N,126,5
4197,B,B,126,13
4198,B,C,126,7
4199,B,E,126,4
4200,C,IB,126,7
4201,C,NW,126,3
4202,C,N,126,4
4203,C,B,126,7
4204,C,C,126,12
4205,C,E,126,8
4206,E,IB,126,2
4207,E,NW,126,1
4208,E,N,126,2
4209,E,B,126,4
4210,E,C,126,8
4211,E,E,126,8
4212,IB,IB,127,4
4213,IB,NW,127,2
4214,IB,N,127,0
4215,IB,B,127,0
4216,IB,C,127,2
4217,IB,E,127,0
4218,NW,IB,127,2
4219,NW,NW,127,10
4220,NW,N,127,2
4221,NW,B,127,4
4222,NW,C,127,2
4223,NW,E,127,3
4224,N,IB,127,0
4225,N,NW,127,2
4226,N,N,127,7
4227,N,B,127,4
4228,N,C,127,3
4229,N,E,127,4
4230,B,IB,127,0
4231,B,NW,127,4
4232,B,N,127,4
4233,B,B,127,8
4234,B,C,127,5
4235,B,E,127,5
4236,C,IB,127,2
4237,C,NW,127,2
4238,C,N,127,3
4239,C,B,127,5
4240,C,C,127,7
4241,C,E,127,3
4242,E,IB,127,0
4243,E,NW,127,3
4244,E,N,127,4
4245,E,B,127,5
4246,E,C,127,3
4247,E,E,127,6
4248,IB,IB,128,10
4249,IB,NW,128,2
4250,IB,N,128,2
4251,IB,B,128,2
4252,IB,C,128,6
4253,IB,E,128,2
4254,NW,IB,128,2
4255,NW,NW,128,8
4256,NW,N,128,2
4257,NW,B,128,4
4258,NW,C,128,7
4259,NW,E,128,6
4260,N,IB,128,2
4261,N,NW,128,2
4262,N,N,128,10
4263,N,B,128,3
4264,N,C,128,4
4265,N,E,128,4
4266,B,IB,128,2
4267,B,NW,128,4
4268,B,N,128,3
4269,B,B,128,10
4270,B,C,128,5
4271,B,E,128,9
4272,C,IB,128,6
4273,C,NW,128,7
4274,C,N,128,4
4275,C,B,128,5
4276,C,C,128,12
4277,C,E,128,10
4278,E,IB,128,2
4279,E,NW,128,6
4280,E,N,128,4
4281,E,B,128,9
4282,E,C,128,10
4283,E,E,128,11
4284,IB,IB,129,12
4285,IB,NW,129,0
4286,IB,N,129,0
4287,IB,B,129,1
4288,IB,C,129,2
4289,IB,E,129,2
4290,NW,IB,129,0
4291,NW,NW,129,11
4292,NW,N,129,3
4293,NW,B,129,2
4294,NW,C,129,6
4295,NW,E,129,5
4296,N,IB,129,0
4297,N,NW,129,3
4298,N,N,129,6
4299,N,B,129,3
4300,N,C,129,3
4301,N,E,129,6
4302,B,IB,129,1
4303,B,NW,129,2
4304,B,N,129,3
4305,B,B,129,8
4306,B,C,129,5
4307,B,E,129,7
4308,C,IB,129,2
4309,C,NW,129,6
4310,C,N,129,3
4311,C,B,129,5
4312,C,C,129,10
4313,C,E,129,6
4314,E,IB,129,2
4315,E,NW,129,5
4316,E,N,129,6
4317,E,B,129,7
4318,E,C,129,6
4319,E,E,129,14
4320,IB,IB,130,10
4321,IB,NW,130,3
4322,IB,N,130,0
4323,IB,B,130,2
4324,IB,C,130,5
4325,IB,E,130,4
4326,NW,IB,130,3
4327,NW,NW,130,8
4328,NW,N,130,1
4329,NW,B,130,4
4330,NW,C,130,3
4331,NW,E,130,7
4332,N,IB,130,0
4333,N,NW,130,1
4334,N,N,130,6
4335,N,B,130,4
4336,N,C,130,2
4337,N,E,130,1
4338,B,IB,130,2
4339,B,NW,130,4
4340,B,N,130,4
4341,B,B,130,9
4342,B,C,130,4
4343,B,E,130,9
4344,C,IB,130,5
4345,C,NW,130,3
4346,C,N,130,2
4347,C,B,130,4
4348,C,C,130,7
4349,C,E,130,5
4350,E,IB,130,4
4351,E,NW,130,7
4352,E,N,130,1
4353,E,B,130,9
4354,E,C,130,5
4355,E,E,130,13
4356,IB,IB,131,13
4357,IB,NW,131,2
4358,IB,N,131,0
4359,IB,B,131,3
4360,IB,C,131,7
4361,IB,E,131,3
4362,NW,IB,131,2
4363,NW,NW,131,9
4364,NW,N,131,1
4365,NW,B,131,2
4366,NW,C,131,3
4367,NW,E,131,3
4368,N,IB,131,0
4369,N,NW,131,1
4370,N,N,131,4
4371,N,B,131,4
4372,N,C,131,0
4373,N,E,131,3
4374,B,IB,131,3
4375,B,NW,131,2
4376,B,N,131,4
4377,B,B,131,12
4378,B,C,131,1
4379,B,E,131,4
4380,C,IB,131,7
4381,C,NW,131,3
4382,C,N,131,0
4383,C,B,131,1
4384,C,C,131,11
4385,C,E,131,6
4386,E,IB,131,3
4387,E,NW,131,3
4388,E,N,131,3
4389,E,B,131,4
4390,E,C,131,6
4391,E,E,131,12
4392,IB,IB,132,10
4393,IB,NW,132,4
4394,IB,N,132,1
4395,IB,B,132,4
4396,IB,C,132,9
4397,IB,E,132,3
4398,NW,IB,132,4
4399,NW,NW,132,9
4400,NW,N,132,1
4401,NW,B,132,1
4402,NW,C,132,7
4403,NW,E,132,3
4404,N,IB,132,1
4405,N,NW,132,1
4406,N,N,132,7
4407,N,B,132,5
4408,N,C,132,1
4409,N,E,132,4
4410,B,IB,132,4
4411,B,NW,132,1
4412,B,N,132,5
4413,B,B,132,7
4414,B,C,132,3
4415,B,E,132,6
4416,C,IB,132,9
4417,C,NW,132,7
4418,C,N,132,1
4419,C,B,132,3
4420,C,C,132,13
4421,C,E,132,7
4422,E,IB,132,3
4423,E,NW,132,3
4424,E,N,132,4
4425,E,B,132,6
4426,E,C,132,7
4427,E,E,132,12
4428,IB,IB,133,12
4429,IB,NW,133,1
4430,IB,N,133,1
4431,IB,B,133,2
4432,IB,C,133,2
4433,IB,E,133,1
4434,NW,IB,133,1
4435,NW,NW,133,6
4436,NW,N,133,3
4437,NW,B,133,2
4438,NW,C,133,1
4439,NW,E,133,5
4440,N,IB,133,1
4441,N,NW,133,3
4442,N,N,133,5
4443,N,B,133,2
4444,N,C,133,4
4445,N,E,133,4
4446,B,IB,133,2
4447,B,NW,133,2
4448,B,N,133,2
4449,B,B,133,10
4450,B,C,133,2
4451,B,E,133,5
4452,C,IB,133,2
4453,C,NW,133,1
4454,C,N,133,4
4455,C,B,133,2
4456,C,C,133,7
4457,C,E,133,4
4458,E,IB,133,1
4459,E,NW,133,5
4460,E,N,133,4
4461,E,B,133,5
4462,E,C,133,4
4463,E,E,133,8
4464,IB,IB,134,8
4465,IB,NW,134,1
4466,IB,N,134,3
4467,IB,B,134,3
4468,IB,C,134,5
4469,IB,E,134,2
4470,NW,IB,134,1
4471,NW,NW,134,9
4472,NW,N,134,3
4473,NW,B,134,2
4474,NW,C,134,1
4475,NW,E,134,1
4476,N,IB,134,3
4477,N,NW,134,3
4478,N,N,134,8
4479,N,B,134,4
4480,N,C,134,4
4481,N,E,134,4
4482,B,IB,134,3
4483,B,NW,134,2
4484,B,N,134,4
4485,B,B,134,7
4486,B,C,134,3
4487,B,E,134,5
4488,C,IB,134,5
4489,C,NW,134,1
4490,C,N,134,4
4491,C,B,134,3
4492,C,C,134,7
4493,C,E,134,3
4494,E,IB,134,2
4495,E,NW,134,1
4496,E,N,134,4
4497,E,B,134,5
4498,E,C,134,3
4499,E,E,134,5
4500,IB,IB,135,9
4501,IB,NW,135,0
4502,IB,N,135,0
4503,IB,B,135,0
4504,IB,C,135,1
4505,IB,E,135,0
4506,NW,IB,135,0
4507,NW,NW,135,12
4508,NW,N,135,3
4509,NW,B,135,4
4510,NW,C,135,4
4511,NW,E,135,4
4512,N,IB,135,0
4513,N,NW,135,3
4514,N,N,135,11
4515,N,B,135,8
4516,N,C,135,1
4517,N,E,135,3
4518,B,IB,135,0
4519,B,NW,135,4
4520,B,N,135,8
4521,B,B,135,13
4522,B,C,135,5
4523,B,E,135,4
4524,C,IB,135,1
4525,C,NW,135,4
4526,C,N,135,1
4527,C,B,135,5
4528,C,C,135,8
4529,C,E,135,4
4530,E,IB,135,0
4531,E,NW,135,4
4532,E,N,135,3
4533,E,B,135,4
4534,E,C,135,4
4535,E,E,135,7
4536,IB,IB,136,12
4537,IB,NW,136,3
4538,IB,N,136,2
4539,IB,B,136,3
4540,IB,C,136,3
4541,IB,E,136,3
4542,NW,IB,136,3
4543,NW,NW,136,7
4544,NW,N,136,3
4545,NW,B,136,3
4546,NW,C,136,3
4547,NW,E,136,5
4548,N,IB,136,2
4549,N,NW,136,3
4550,N,N,136,13
4551,N,B,136,6
4552,N,C,136,4
4553,N,E,136,5
4554,B,IB,136,3
4555,B,NW,136,3
4556,B,N,136,6
4557,B,B,136,9
4558,B,C,136,3
4559,B,E,136,6
4560,C,IB,136,3
4561,C,NW,136,3
4562,C,N,136,4
4563,C,B,136,3
4564,C,C,136,4
4565,C,E,136,4
4566,E,IB,136,3
4567,E,NW,136,5
4568,E,N,136,5
4569,E,B,136,6
4570,E,C,136,4
4571,E,E,136,10
4572,IB,IB,137,13
4573,IB,NW,137,5
4574,IB,N,137,0
4575,IB,B,137,3
4576,IB,C,137,5
4577,IB,E,137,3
4578,NW,IB,137,5
4579,NW,NW,137,13
4580,NW,N,137,2
4581,NW,B,137,4
4582,NW,C,137,8
4583,NW,E,137,8
4584,N,IB,137,0
4585,N,NW,137,2
4586,N,N,137,8
4587,N,B,137,7
4588,N,C,137,3
4589,N,E,137,4
4590,B,IB,137,3
4591,B,NW,137,4
4592,B,N,137,7
4593,B,B,137,13
4594,B,C,137,8
4595,B,E,137,9
4596,C,IB,137,5
4597,C,NW,137,8
4598,C,N,137,3
4599,C,B,137,8
4600,C,C,137,14
4601,C,E,137,12
4602,E,IB,137,3
4603,E,NW,137,8
4604,E,N,137,4
4605,E,B,137,9
4606,E,C,137,12
4607,E,E,137,15
4608,IB,IB,138,9
4609,IB,NW,138,2
4610,IB,N,138,0
4611,IB,B,138,2
4612,IB,C,138,3
4613,IB,E,138,4
4614,NW,IB,138,2
4615,NW,NW,138,8
4616,NW,N,138,0
4617,NW,B,138,1
4618,NW,C,138,3
4619,NW,E,138,2
4620,N,IB,138,0
4621,N,NW,138,0
4622,N,N,138,10
4623,N,B,138,10
4624,N,C,138,3
4625,N,E,138,6
4626,B,IB,138,2
4627,B,NW,138,1
4628,B,N,138,10
4629,B,B,138,14
4630,B,C,138,4
4631,B,E,138,13
4632,C,IB,138,3
4633,C,NW,138,3
4634,C,N,138,3
4635,C,B,138,4
4636,C,C,138,10
4637,C,E,138,6
4638,E,IB,138,4
4639,E,NW,138,2
4640,E,N,138,6
4641,E,B,138,13
4642,E,C,138,6
4643,E,E,138,12
4644,IB,IB,139,11
4645,IB,NW,139,5
4646,IB,N,139,0
4647,IB,B,139,1
4648,IB,C,139,3
4649,IB,E,139,1
4650,NW,IB,139,5
4651,NW,NW,139,10
4652,NW,N,139,0
4653,NW,B,139,1
4654,NW,C,139,3
4655,NW,E,139,2
4656,N,IB,139,0
4657,N,NW,139,0
4658,N,N,139,3
4659,N,B,139,2
4660,N,C,139,0
4661,N,E,139,0
4662,B,IB,139,1
