,country_1,country_2,run,count
4663,B,NW,139,1
4664,B,N,139,2
4665,B,B,139,7
4666,B,C,139,1
4667,B,E,139,2
4668,C,IB,139,3
4669,C,NW,139,3
4670,C,N,139,0
4671,C,B,139,1
4672,C,C,139,6
4673,C,E,139,4
4674,E,IB,139,1
4675,E,NW,139,2
4676,E,N,139,0
4677,E,B,139,2
4678,E,C,139,4
4679,E,E,139,7
4680,IB,IB,140,8
4681,IB,NW,140,1
4682,IB,N,140,1
4683,IB,B,140,1
4684,IB,C,140,1
4685,IB,E,140,3
4686,NW,IB,140,1
4687,NW,NW,140,10
4688,NW,N,140,3
4689,NW,B,140,4
4690,NW,C,140,6
4691,NW,E,140,7
4692,N,IB,140,1
4693,N,NW,140,3
4694,N,N,140,12
4695,N,B,140,12
4696,N,C,140,7
4697,N,E,140,9
4698,B,IB,140,1
4699,B,NW,140,4
4700,B,N,140,12
4701,B,B,140,19
4702,B,C,140,11
4703,B,E,140,17
4704,C,IB,140,1
4705,C,NW,140,6
4706,C,N,140,7
4707,C,B,140,11
4708,C,C,140,12
4709,C,E,140,8
4710,E,IB,140,3
4711,E,NW,140,7
4712,E,N,140,9
4713,E,B,140,17
4714,E,C,140,8
4715,E,E,140,16
4716,IB,IB,141,14
4717,IB,NW,141,1
4718,IB,N,141,0
4719,IB,B,141,1
4720,IB,C,141,3
4721,IB,E,141,0
4722,NW,IB,141,1
4723,NW,NW,141,12
4724,NW,N,141,1
4725,NW,B,141,1
4726,NW,C,141,6
4727,NW,E,141,5
4728,N,IB,141,0
4729,N,NW,141,1
4730,N,N,141,13
4731,N,B,141,10
4732,N,C,141,2
4733,N,E,141,3
4734,B,IB,141,1
4735,B,NW,141,1
4736,B,N,141,10
4737,B,B,141,12
4738,B,C,141,1
4739,B,E,141,2
4740,C,IB,141,3
4741,C,NW,141,6
4742,C,N,141,2
4743,C,B,141,1
4744,C,C,141,10
4745,C,E,141,6
4746,E,IB,141,0
4747,E,NW,141,5
4748,E,N,141,3
4749,E,B,141,2
4750,E,C,141,6
4751,E,E,141,8
4752,IB,IB,142,8
4753,IB,NW,142,3
4754,IB,N,142,0
4755,IB,B,142,2
4756,IB,C,142,4
4757,IB,E,142,2
4758,NW,IB,142,3
4759,NW,NW,142,14
4760,NW,N,142,2
4761,NW,B,142,4
4762,NW,C,142,8
4763,NW,E,142,7
4764,N,IB,142,0
4765,N,NW,142,2
4766,N,N,142,13
4767,N,B,142,12
4768,N,C,142,6
4769,N,E,142,9
4770,B,IB,142,2
4771,B,NW,142,4
4772,B,N,142,12
4773,B,B,142,15
4774,B,C,142,8
4775,B,E,142,9
4776,C,IB,142,4
4777,C,NW,142,8
4778,C,N,142,6
4779,C,B,142,8
4780,C,C,142,13
4781,C,E,142,10
4782,E,IB,142,2
4783,E,NW,142,7
4784,E,N,142,9
4785,E,B,142,9
4786,E,C,142,10
4787,E,E,142,13
4788,IB,IB,143,11
4789,IB,NW,143,3
4790,IB,N,143,3
4791,IB,B,143,3
4792,IB,C,143,3
4793,IB,E,143,5
4794,NW,IB,143,3
4795,NW,NW,143,8
4796,NW,N,143,2
4797,NW,B,143,3
4798,NW,C,143,3
4799,NW,E,143,2
4800,N,IB,143,3
4801,N,NW,143,2
4802,N,N,143,19
4803,N,B,143,12
4804,N,C,143,2
4805,N,E,143,5
4806,B,IB,143,3
4807,B,NW,143,3
4808,B,N,143,12
4809,B,B,143,20
4810,B,C,143,5
4811,B,E,143,6
4812,C,IB,143,3
4813,C,NW,143,3
4814,C,N,143,2
4815,C,B,143,5
4816,C,C,143,6
4817,C,E,143,7
4818,E,IB,143,5
4819,E,NW,143,2
4820,E,N,143,5
4821,E,B,143,6
4822,E,C,143,7
4823,E,E,143,9
4824,IB,IB,144,17
4825,IB,NW,144,6
4826,IB,N,144,3
4827,IB,B,144,6
4828,IB,C,144,10
4829,IB,E,144,9
4830,NW,IB,144,6
4831,NW,NW,144,15
4832,NW,N,144,9
4833,NW,B,144,9
4834,NW,C,144,13
4835,NW,E,144,13
4836,N,IB,144,3
4837,N,NW,144,9
4838,N,N,144,21
4839,N,B,144,14
4840,N,C,144,15
4841,N,E,144,10
4842,B,IB,144,6
4843,B,NW,144,9
4844,B,N,144,14
4845,B,B,144,19
4846,B,C,144,10
4847,B,E,144,13
4848,C,IB,144,10
4849,C,NW,144,13
4850,C,N,144,15
4851,C,B,144,10
4852,C,C,144,21
4853,C,E,144,18
4854,E,IB,144,9
4855,E,NW,144,13
4856,E,N,144,10
4857,E,B,144,13
4858,E,C,144,18
4859,E,E,144,18
4860,IB,IB,145,14
4861,IB,NW,145,3
4862,IB,N,145,0
4863,IB,B,145,0
4864,IB,C,145,7
4865,IB,E,145,2
4866,NW,IB,145,3
4867,NW,NW,145,14
4868,NW,N,145,10
4869,NW,B,145,5
4870,NW,C,145,10
4871,NW,E,145,10
4872,N,IB,145,0
4873,N,NW,145,10
4874,N,N,145,18
4875,N,B,145,6
4876,N,C,145,8
4877,N,E,145,5
4878,B,IB,145,0
4879,B,NW,145,5
4880,B,N,145,6
4881,B,B,145,9
4882,B,C,145,4
4883,B,E,145,5
4884,C,IB,145,7
4885,C,NW,145,10
4886,C,N,145,8
4887,C,B,145,4
4888,C,C,145,15
4889,C,E,145,10
4890,E,IB,145,2
4891,E,NW,145,10
4892,E,N,145,5
4893,E,B,145,5
4894,E,C,145,10
4895,E,E,145,16
4896,IB,IB,146,13
4897,IB,NW,146,5
4898,IB,N,146,2
4899,IB,B,146,4
4900,IB,C,146,11
4901,IB,E,146,3
4902,NW,IB,146,5
4903,NW,NW,146,13
4904,NW,N,146,2
4905,NW,B,146,3
4906,NW,C,146,13
4907,NW,E,146,5
4908,N,IB,146,2
4909,N,NW,146,2
4910,N,N,146,23
4911,N,B,146,13
4912,N,C,146,7
4913,N,E,146,6
4914,B,IB,146,4
4915,B,NW,146,3
4916,B,N,146,13
4917,B,B,146,18
4918,B,C,146,10
4919,B,E,146,9
4920,C,IB,146,11
4921,C,NW,146,13
4922,C,N,146,7
4923,C,B,146,10
4924,C,C,146,25
4925,C,E,146,13
4926,E,IB,146,3
4927,E,NW,146,5
4928,E,N,146,6
4929,E,B,146,9
4930,E,C,146,13
4931,E,E,146,15
4932,IB,IB,147,9
4933,IB,NW,147,1
4934,IB,N,147,3
4935,IB,B,147,7
4936,IB,C,147,6
4937,IB,E,147,4
4938,NW,IB,147,1
4939,NW,NW,147,8
4940,NW,N,147,3
4941,NW,B,147,4
4942,NW,C,147,5
4943,NW,E,147,5
4944,N,IB,147,3
4945,N,NW,147,3
4946,N,N,147,21
4947,N,B,147,14
4948,N,C,147,12
4949,N,E,147,10
4950,B,IB,147,7
4951,B,NW,147,4
4952,B,N,147,14
4953,B,B,147,20
4954,B,C,147,15
4955,B,E,147,16
4956,C,IB,147,6
4957,C,NW,147,5
4958,C,N,147,12
4959,C,B,147,15
4960,C,C,147,11
4961,C,E,147,12
4962,E,IB,147,4
4963,E,NW,147,5
4964,E,N,147,10
4965,E,B,147,16
4966,E,C,147,12
4967,E,E,147,15
4968,IB,IB,148,10
4969,IB,NW,148,1
4970,IB,N,148,1
4971,IB,B,148,1
4972,IB,C,148,3
4973,IB,E,148,1
4974,NW,IB,148,1
4975,NW,NW,148,14
4976,NW,N,148,1
4977,NW,B,148,2
4978,NW,C,148,8
4979,NW,E,148,3
4980,N,IB,148,1
4981,N,NW,148,1
4982,N,N,148,9
4983,N,B,148,3
4984,N,C,148,5
4985,N,E,148,2
4986,B,IB,148,1
4987,B,NW,148,2
4988,B,N,148,3
4989,B,B,148,6
4990,B,C,148,5
4991,B,E,148,6
4992,C,IB,148,3
4993,C,NW,148,8
4994,C,N,148,5
4995,C,B,148,5
4996,C,C,148,15
4997,C,E,148,6
4998,E,IB,148,1
4999,E,NW,148,3
5000,E,N,148,2
5001,E,B,148,6
5002,E,C,148,6
5003,E,E,148,7
5004,IB,IB,149,9
5005,IB,NW,149,4
5006,IB,N,149,2
5007,IB,B,149,3
5008,IB,C,149,6
5009,IB,E,149,3
5010,NW,IB,149,4
5011,NW,NW,149,10
5012,NW,N,149,7
5013,NW,B,149,6
5014,NW,C,149,10
5015,NW,E,149,7
5016,N,IB,149,2
5017,N,NW,149,7
5018,N,N,149,19
5019,N,B,149,15
5020,N,C,149,12
5021,N,E,149,10
5022,B,IB,149,3
5023,B,NW,149,6
5024,B,N,149,15
5025,B,B,149,16
5026,B,C,149,12
5027,B,E,149,11
5028,C,IB,149,6
5029,C,NW,149,10
5030,C,N,149,12
5031,C,B,149,12
5032,C,C,149,15
5033,C,E,149,12
5034,E,IB,149,3
5035,E,NW,149,7
5036,E,N,149,10
5037,E,B,149,11
5038,E,C,149,12
5039,E,E,149,12
5040,IB,IB,150,14
5041,IB,NW,150,3
5042,IB,N,150,1
5043,IB,B,150,2
5044,IB,C,150,5
5045,IB,E,150,4
5046,NW,IB,150,3
5047,NW,NW,150,8
5048,NW,N,150,4
5049,NW,B,150,3
5050,NW,C,150,6
5051,NW,E,150,4
5052,N,IB,150,1
5053,N,NW,150,4
5054,N,N,150,13
5055,N,B,150,2
5056,N,C,150,2
5057,N,E,150,3
5058,B,IB,150,2
5059,B,NW,150,3
5060,B,N,150,2
5061,B,B,150,8
5062,B,C,150,5
5063,B,E,150,5
5064,C,IB,150,5
5065,C,NW,150,6
5066,C,N,150,2
5067,C,B,150,5
5068,C,C,150,11
5069,C,E,150,8
5070,E,IB,150,4
5071,E,NW,150,4
5072,E,N,150,3
5073,E,B,150,5
5074,E,C,150,8
5075,E,E,150,12
5076,IB,IB,151,17
5077,IB,NW,151,5
5078,IB,N,151,1
5079,IB,B,151,3
5080,IB,C,151,4
5081,IB,E,151,2
5082,NW,IB,151,5
5083,NW,NW,151,9
5084,NW,N,151,0
5085,NW,B,151,0
5086,NW,C,151,4
5087,NW,E,151,1
5088,N,IB,151,1
5089,N,NW,151,0
5090,N,N,151,9
5091,N,B,151,3
5092,N,C,151,2
5093,N,E,151,0
5094,B,IB,151,3
5095,B,NW,151,0
5096,B,N,151,3
5097,B,B,151,5
5098,B,C,151,1
5099,B,E,151,1
5100,C,IB,151,4
5101,C,NW,151,4
5102,C,N,151,2
5103,C,B,151,1
5104,C,C,151,6
5105,C,E,151,1
5106,E,IB,151,2
5107,E,NW,151,1
5108,E,N,151,0
5109,E,B,151,1
5110,E,C,151,1
5111,E,E,151,4
5112,IB,IB,152,10
5113,IB,NW,152,2
5114,IB,N,152,2
5115,IB,B,152,5
5116,IB,C,152,1
5117,IB,E,152,5
5118,NW,IB,152,2
5119,NW,NW,152,8
5120,NW,N,152,2
5121,NW,B,152,2
5122,NW,C,152,3
5123,NW,E,152,4
5124,N,IB,152,2
5125,N,NW,152,2
5126,N,N,152,16
5127,N,B,152,12
5128,N,C,152,4
5129,N,E,152,4
5130,B,IB,152,5
5131,B,NW,152,2
5132,B,N,152,12
5133,B,B,152,21
5134,B,C,152,4
5135,B,E,152,13
5136,C,IB,152,1
5137,C,NW,152,3
5138,C,N,152,4
5139,C,B,152,4
5140,C,C,152,9
5141,C,E,152,8
5142,E,IB,152,5
5143,E,NW,152,4
5144,E,N,152,4
5145,E,B,152,13
5146,E,C,152,8
5147,E,E,152,14
5148,IB,IB,153,11
5149,IB,NW,153,2
5150,IB,N,153,1
5151,IB,B,153,0
5152,IB,C,153,2
5153,IB,E,153,1
5154,NW,IB,153,2
5155,NW,NW,153,8
5156,NW,N,153,3
5157,NW,B,153,1
5158,NW,C,153,3
5159,NW,E,153,4
5160,N,IB,153,1
5161,N,NW,153,3
5162,N,N,153,9
5163,N,B,153,2
5164,N,C,153,1
5165,N,E,153,3
5166,B,IB,153,0
5167,B,NW,153,1
5168,B,N,153,2
5169,B,B,153,5
5170,B,C,153,1
5171,B,E,153,5
5172,C,IB,153,2
5173,C,NW,153,3
5174,C,N,153,1
5175,C,B,153,1
5176,C,C,153,6
5177,C,E,153,5
5178,E,IB,153,1
5179,E,NW,153,4
5180,E,N,153,3
5181,E,B,153,5
5182,E,C,153,5
5183,E,E,153,8
5184,IB,IB,154,11
5185,IB,NW,154,2
5186,IB,N,154,2
5187,IB,B,154,3
5188,IB,C,154,2
5189,IB,E,154,3
5190,NW,IB,154,2
5191,NW,NW,154,11
5192,NW,N,154,4
5193,NW,B,154,3
5194,NW,C,154,3
5195,NW,E,154,5
5196,N,IB,154,2
5197,N,NW,154,4
5198,N,N,154,16
5199,N,B,154,11
5200,N,C,154,5
5201,N,E,154,6
5202,B,IB,154,3
5203,B,NW,154,3
5204,B,N,154,11
5205,B,B,154,15
5206,B,C,154,9
5207,B,E,154,9
5208,C,IB,154,2
5209,C,NW,154,3
5210,C,N,154,5
5211,C,B,154,9
5212,C,C,154,9
5213,C,E,154,8
5214,E,IB,154,3
5215,E,NW,154,5
5216,E,N,154,6
5217,E,B,154,9
5218,E,C,154,8
5219,E,E,154,9
5220,IB,IB,155,8
5221,IB,NW,155,0
5222,IB,N,155,0
5223,IB,B,155,0
5224,IB,C,155,7
5225,IB,E,155,3
5226,NW,IB,155,0
5227,NW,NW,155,6
5228,NW,N,155,0
5229,NW,B,155,2
5230,NW,C,155,3
5231,NW,E,155,3
5232,N,IB,155,0
5233,N,NW,155,0
5234,N,N,155,3
5235,N,B,155,2
5236,N,C,155,1
5237,N,E,155,2
5238,B,IB,155,0
5239,B,NW,155,2
5240,B,N,155,2
5241,B,B,155,8
5242,B,C,155,4
5243,B,E,155,5
5244,C,IB,155,7
5245,C,NW,155,3
5246,C,N,155,1
5247,C,B,155,4
5248,C,C,155,12
5249,C,E,155,7
5250,E,IB,155,3
5251,E,NW,155,3
5252,E,N,155,2
5253,E,B,155,5
5254,E,C,155,7
5255,E,E,155,10
5256,IB,IB,156,11
5257,IB,NW,156,2
5258,IB,N,156,2
5259,IB,B,156,3
5260,IB,C,156,6
5261,IB,E,156,3
5262,NW,IB,156,2
5263,NW,NW,156,8
5264,NW,N,156,1
5265,NW,B,156,0
5266,NW,C,156,2
5267,NW,E,156,2
5268,N,IB,156,2
5269,N,NW,156,1
5270,N,N,156,4
5271,N,B,156,4
5272,N,C,156,0
5273,N,E,156,1
5274,B,IB,156,3
5275,B,NW,156,0
5276,B,N,156,4
5277,B,B,156,12
5278,B,C,156,3
5279,B,E,156,4
5280,C,IB,156,6
5281,C,NW,156,2
5282,C,N,156,0
5283,C,B,156,3
5284,C,C,156,8
5285,C,E,156,4
5286,E,IB,156,3
5287,E,NW,156,2
5288,E,N,156,1
5289,E,B,156,4
5290,E,C,156,4
5291,E,E,156,9
5292,IB,IB,157,12
5293,IB,NW,157,3
5294,IB,N,157,1
5295,IB,B,157,3
5296,IB,C,157,5
5297,IB,E,157,5
5298,NW,IB,157,3
5299,NW,NW,157,12
5300,NW,N,157,2
5301,NW,B,157,5
5302,NW,C,157,8
5303,NW,E,157,6
5304,N,IB,157,1
5305,N,NW,157,2
5306,N,N,157,8
5307,N,B,157,2
5308,N,C,157,2
5309,N,E,157,2
5310,B,IB,157,3
5311,B,NW,157,5
5312,B,N,157,2
5313,B,B,157,9
5314,B,C,157,8
5315,B,E,157,7
5316,C,IB,157,5
5317,C,NW,157,8
5318,C,N,157,2
5319,C,B,157,8
5320,C,C,157,15
5321,C,E,157,8
5322,E,IB,157,5
5323,E,NW,157,6
5324,E,N,157,2
5325,E,B,157,7
5326,E,C,157,8
5327,E,E,157,10
5328,IB,IB,158,7
5329,IB,NW,158,0
5330,IB,N,158,0
5331,IB,B,158,0
5332,IB,C,158,2
5333,IB,E,158,0
5334,NW,IB,158,0
5335,NW,NW,158,11
5336,NW,N,158,6
5337,NW,B,158,4
5338,NW,C,158,7
5339,NW,E,158,5
5340,N,IB,158,0
5341,N,NW,158,6
5342,N,N,158,20
5343,N,B,158,6
5344,N,C,158,5
5345,N,E,158,7
5346,B,IB,158,0
5347,B,NW,158,4
5348,B,N,158,6
5349,B,B,158,9
5350,B,C,158,4
5351,B,E,158,8
5352,C,IB,158,2
5353,C,NW,158,7
5354,C,N,158,5
5355,C,B,158,4
5356,C,C,158,10
5357,C,E,158,7
5358,E,IB,158,0
5359,E,NW,158,5
5360,E,N,158,7
5361,E,B,158,8
5362,E,C,158,7
5363,E,E,158,10
5364,IB,IB,159,7
5365,IB,NW,159,0
5366,IB,N,159,2
5367,IB,B,159,2
5368,IB,C,159,4
5369,IB,E,159,2
5370,NW,IB,159,0
5371,NW,NW,159,7
5372,NW,N,159,0
5373,NW,B,159,0
5374,NW,C,159,2
5375,NW,E,159,1
5376,N,IB,159,2
5377,N,NW,159,0
5378,N,N,159,12
5379,N,B,159,6
5380,N,C,159,1
5381,N,E,159,4
5382,B,IB,159,2
5383,B,NW,159,0
5384,B,N,159,6
5385,B,B,159,8
5386,B,C,159,2
5387,B,E,159,6
5388,C,IB,159,4
5389,C,NW,159,2
5390,C,N,159,1
5391,C,B,159,2
5392,C,C,159,8
5393,C,E,159,5
5394,E,IB,159,2
5395,E,NW,159,1
5396,E,N,159,4
5397,E,B,159,6
5398,E,C,159,5
5399,E,E,159,10
5400,IB,IB,160,12
5401,IB,NW,160,2
5402,IB,N,160,5
5403,IB,B,160,5
5404,IB,C,160,4
5405,IB,E,160,5
5406,NW,IB,160,2
5407,NW,NW,160,8
5408,NW,N,160,3
5409,NW,B,160,1
5410,NW,C,160,4
5411,NW,E,160,2
5412,N,IB,160,5
5413,N,NW,160,3
5414,N,N,160,15
5415,N,B,160,8
5416,N,C,160,9
5417,N,E,160,8
5418,B,IB,160,5
5419,B,NW,160,1
5420,B,N,160,8
5421,B,B,160,8
5422,B,C,160,6
5423,B,E,160,8
5424,C,IB,160,4
5425,C,NW,160,4
5426,C,N,160,9
5427,C,B,160,6
5428,C,C,160,11
5429,C,E,160,7
5430,E,IB,160,5
5431,E,NW,160,2
5432,E,N,160,8
5433,E,B,160,8
5434,E,C,160,7
5435,E,E,160,9
5436,IB,IB,161,9
5437,IB,NW,161,1
5438,IB,N,161,0
5439,IB,B,161,1
5440,IB,C,161,2
5441,IB,E,161,2
5442,NW,IB,161,1
5443,NW,NW,161,9
5444,NW,N,161,0
5445,NW,B,161,0
5446,NW,C,161,4
5447,NW,E,161,2
5448,N,IB,161,0
5449,N,NW,161,0
5450,N,N,161,8
5451,N,B,161,3
5452,N,C,161,3
5453,N,E,161,4
5454,B,IB,161,1
5455,B,NW,161,0
5456,B,N,161,3
5457,B,B,161,6
5458,B,C,161,2
5459,B,E,161,8
5460,C,IB,161,2
5461,C,NW,161,4
5462,C,N,161,3
5463,C,B,161,2
5464,C,C,161,11
5465,C,E,161,7
5466,E,IB,161,2
5467,E,NW,161,2
5468,E,N,161,4
5469,E,B,161,8
5470,E,C,161,7
5471,E,E,161,9
5472,IB,IB,162,13
5473,IB,NW,162,3
5474,IB,N,162,1
5475,IB,B,162,1
5476,IB,C,162,3
5477,IB,E,162,3
5478,NW,IB,162,3
5479,NW,NW,162,9
5480,NW,N,162,3
5481,NW,B,162,1
5482,NW,C,162,5
5483,NW,E,162,2
5484,N,IB,162,1
5485,N,NW,162,3
5486,N,N,162,5
5487,N,B,162,3
5488,N,C,162,1
5489,N,E,162,6
5490,B,IB,162,1
5491,B,NW,162,1
5492,B,N,162,3
5493,B,B,162,6
5494,B,C,162,0
5495,B,E,162,6
5496,C,IB,162,3
5497,C,NW,162,5
5498,C,N,162,1
5499,C,B,162,0
5500,C,C,162,8
5501,C,E,162,5
5502,E,IB,162,3
5503,E,NW,162,2
5504,E,N,162,6
5505,E,B,162,6
5506,E,C,162,5
5507,E,E,162,10
5508,IB,IB,163,9
5509,IB,NW,163,1
5510,IB,N,163,0
5511,IB,B,163,1
5512,IB,C,163,3
5513,IB,E,163,2
5514,NW,IB,163,1
5515,NW,NW,163,8
5516,NW,N,163,2
5517,NW,B,163,1
5518,NW,C,163,2
5519,NW,E,163,2
5520,N,IB,163,0
5521,N,NW,163,2
5522,N,N,163,7
5523,N,B,163,3
5524,N,C,163,0
5525,N,E,163,1
5526,B,IB,163,1
5527,B,NW,163,1
5528,B,N,163,3
5529,B,B,163,7
5530,B,C,163,1
5531,B,E,163,3
5532,C,IB,163,3
5533,C,NW,163,2
5534,C,N,163,0
5535,C,B,163,1
5536,C,C,163,7
5537,C,E,163,6
5538,E,IB,163,2
5539,E,NW,163,2
5540,E,N,163,1
5541,E,B,163,3
5542,E,C,163,6
5543,E,E,163,9
5544,IB,IB,164,4
5545,IB,NW,164,0
5546,IB,N,164,0
5547,IB,B,164,1
5548,IB,C,164,0
5549,IB,E,164,0
5550,NW,IB,164,0
5551,NW,NW,164,6
5552,NW,N,164,1
5553,NW,B,164,1
5554,NW,C,164,0
5555,NW,E,164,1
5556,N,IB,164,0
5557,N,NW,164,1
5558,N,N,164,4
5559,N,B,164,1
5560,N,C,164,1
5561,N,E,164,0
5562,B,IB,164,1
5563,B,NW,164,1
5564,B,N,164,1
5565,B,B,164,4
5566,B,C,164,0
5567,B,E,164,2
5568,C,IB,164,0
5569,C,NW,164,0
5570,C,N,164,1
5571,C,B,164,0
5572,C,C,164,3
5573,C,E,164,0
5574,E,IB,164,0
5575,E,NW,164,1
5576,E,N,164,0
5577,E,B,164,2
5578,E,C,164,0
5579,E,E,164,2
5580,IB,IB,165,6
5581,IB,NW,165,0
5582,IB,N,165,0
5583,IB,B,165,0
5584,IB,C,165,1
5585,IB,E,165,0
5586,NW,IB,165,0
5587,NW,NW,165,4
5588,NW,N,165,0
5589,NW,B,165,1
5590,NW,C,165,3
5591,NW,E,165,2
5592,N,IB,165,0
5593,N,NW,165,0
5594,N,N,165,8
5595,N,B,165,3
5596,N,C,165,0
5597,N,E,165,0
5598,B,IB,165,0
5599,B,NW,165,1
5600,B,N,165,3
5601,B,B,165,5
5602,B,C,165,1
5603,B,E,165,2
5604,C,IB,165,1
5605,C,NW,165,3
5606,C,N,165,0
5607,C,B,165,1
5608,C,C,165,4
5609,C,E,165,2
5610,E,IB,165,0
5611,E,NW,165,2
5612,E,N,165,0
5613,E,B,165,2
5614,E,C,165,2
5615,E,E,165,4
5616,IB,IB,166,6
5617,IB,NW,166,2
5618,IB,N,166,0
5619,IB,B,166,0
5620,IB,C,166,2
5621,IB,E,166,2
5622,NW,IB,166,2
5623,NW,NW,166,9
5624,NW,N,166,2
5625,NW,B,166,2
5626,NW,C,166,4
5627,NW,E,166,5
5628,N,IB,166,0
5629,N,NW,166,2
5630,N,N,166,8
5631,N,B,166,6
5632,N,C,166,2
5633,N,E,166,4
5634,B,IB,166,0
5635,B,NW,166,2
5636,B,N,166,6
5637,B,B,166,8
5638,B,C,166,2
5639,B,E,166,5
5640,C,IB,166,2
5641,C,NW,166,4
5642,C,N,166,2
5643,C,B,166,2
5644,C,C,166,6
5645,C,E,166,5
5646,E,IB,166,2
5647,E,NW,166,5
5648,E,N,166,4
5649,E,B,166,5
5650,E,C,166,5
5651,E,E,166,7
5652,IB,IB,167,14
5653,IB,NW,167,2
5654,IB,N,167,1
5655,IB,B,167,6
5656,IB,C,167,6
5657,IB,E,167,4
5658,NW,IB,167,2
5659,NW,NW,167,6
5660,NW,N,167,0
5661,NW,B,167,2
5662,NW,C,167,3
5663,NW,E,167,2
5664,N,IB,167,1
5665,N,NW,167,0
5666,N,N,167,12
5667,N,B,167,8
5668,N,C,167,2
5669,N,E,167,3
5670,B,IB,167,6
5671,B,NW,167,2
5672,B,N,167,8
5673,B,B,167,15
5674,B,C,167,7
5675,B,E,167,7
5676,C,IB,167,6
5677,C,NW,167,3
5678,C,N,167,2
5679,C,B,167,7
5680,C,C,167,8
5681,C,E,167,6
5682,E,IB,167,4
5683,E,NW,167,2
5684,E,N,167,3
5685,E,B,167,7
5686,E,C,167,6
5687,E,E,167,7
5688,IB,IB,168,9
5689,IB,NW,168,2
5690,IB,N,168,1
5691,IB,B,168,2
5692,IB,C,168,1
5693,IB,E,168,2
5694,NW,IB,168,2
5695,NW,NW,168,9
5696,NW,N,168,2
5697,NW,B,168,1
5698,NW,C,168,5
5699,NW,E,168,3
5700,N,IB,168,1
5701,N,NW,168,2
5702,N,N,168,14
5703,N,B,168,5
5704,N,C,168,0
5705,N,E,168,3
5706,B,IB,168,2
5707,B,NW,168,1
5708,B,N,168,5
5709,B,B,168,9
5710,B,C,168,0
5711,B,E,168,3
5712,C,IB,168,1
5713,C,NW,168,5
5714,C,N,168,0
5715,C,B,168,0
5716,C,C,168,6
5717,C,E,168,2
5718,E,IB,168,2
5719,E,NW,168,3
5720,E,N,168,3
5721,E,B,168,3
5722,E,C,168,2
5723,E,E,168,7
5724,IB,IB,169,6
5725,IB,NW,169,0
5726,IB,N,169,0
5727,IB,B,169,0
5728,IB,C,169,0
5729,IB,E,169,0
5730,NW,IB,169,0
5731,NW,NW,169,10
5732,NW,N,169,0
5733,NW,B,169,0
5734,NW,C,169,1
5735,NW,E,169,1
5736,N,IB,169,0
5737,N,NW,169,0
5738,N,N,169,4
5739,N,B,169,4
5740,N,C,169,0
5741,N,E,169,2
5742,B,IB,169,0
5743,B,NW,169,0
5744,B,N,169,4
5745,B,B,169,10
5746,B,C,169,1
5747,B,E,169,4
5748,C,IB,169,0
5749,C,NW,169,1
5750,C,N,169,0
5751,C,B,169,1
5752,C,C,169,2
5753,C,E,169,1
5754,E,IB,169,0
5755,E,NW,169,1
5756,E,N,169,2
5757,E,B,169,4
5758,E,C,169,1
5759,E,E,169,5
